ticker,gsector,mktcap,composite,s_asset_growth,s_rev_growth,s_fcfp,s_sp,s_bp,s_ep,s_ebitda_ev,s_gross_margin,s_roe,s_roa,s_fcf_growth,s_current_ratio,s_cash_ratio,s_int_coverage,s_accruals
FBIN,20,9726.895799999998,0.8689616879511383,0.3728813559322034,0.7340425531914894,0.8029556650246306,0.5813318777292577,0.4380796508456083,0.6266375545851528,0.5673603504928806,0.5395763656633222,0.7126436781609196,0.6974835886214442,0.8695987654320988,0.5006535947712418,0.6241830065359477,0.5982562038900067,0.8205689277899344
XYL,20,30793.27875,0.2642976124375347,0.01585565882996176,0.12094064949608063,0.35139573070607555,0.32368995633187775,0.5531914893617021,0.3881004366812227,0.3198247535596933,0.5167224080267558,0.45429666119321294,0.6176148796498906,0.7067901234567902,0.4856209150326798,0.526797385620915,0.8477531857813548,0.28391684901531733
UI,45,20952.249695299997,0.3198223209328151,0.9655549480590486,0.6970884658454648,0.4121510673234811,0.12008733624454149,0.06328423349699945,0.35425764192139736,0.2261774370208105,0.46878483835005574,5.473453749315818e-4,0.9907002188183808,NA,0.20980392156862748,0.5418300653594772,NA,0.9190371991247265
VAC,25,3464.91675,0.6129927817878956,0.683433570256971,0.6388577827547592,0.4838533114395183,0.8706331877729258,0.8641571194762684,0.8389737991266376,0.7113910186199343,0.4793756967670011,0.5062944718117132,0.462800875273523,0.1087962962962963,NA,NA,0.38497652582159625,0.1143326039387309
ACHC,35,3773.91755,0.5119378123264853,0.3652268999453253,0.3622620380739082,0.2824302134646962,0.7358078602620087,0.8488816148390617,0.22161572052401746,0.8253012048192772,0.4041248606465998,0.24794745484400657,0.22811816192560175,0.15895061728395063,0.9352941176470588,0.8529411764705882,0.5888665325285044,0.7888402625820569
CIVI,10,5007.146320000001,0.9711271515824542,0.025150355385456513,0.8359462486002239,0.9376026272577996,0.7057860262008734,0.9732678668848882,0.9743449781659389,0.9813800657174151,0.8623188405797102,0.6042692939244664,0.7270240700218819,0.24074074074074073,0.7444444444444445,0.4535947712418301,0.6183769282360831,0.8933260393873086
VTLE,10,1252.56299,0.9489172681843421,0.018589393110989616,0.9322508398656215,0.007662835249042145,0.847707423580786,0.993998908892526,0.9983624454148472,0.9917853231106243,0.8589743589743589,0.8872468527640941,0.9480306345733042,0.014660493827160493,0.9516339869281045,0.965359477124183,0.448692152917505,0.37855579868708966
TRIP,50,1813.26088,0.5274847307051638,0.7523236741388737,0.23796192609182532,0.8401751505199782,0.7991266375545851,0.679214402618658,0.27237991266375544,0.884446878422782,0.9849498327759197,0.27038861521620144,0.2658643326039387,0.17824074074074073,0.3581699346405228,0.18104575163398695,0.425888665325285,0.7735229759299781
GWRE,45,16945.16991,0.16435313714602998,0.2936030617823947,0.45688689809630456,0.28790366721401206,0.07532751091703056,0.1729405346426623,0.24672489082969432,0.13964950711938665,0.7318840579710145,0.2523262178434592,0.23413566739606126,0.9753086419753086,0.5666666666666667,0.27254901960784317,0.08786049631120053,0.7954048140043763
POST,30,7042.41744,0.7179344808439756,0.5593220338983051,0.24804031354983203,0.7126436781609196,0.8013100436681223,0.7872340425531915,0.634825327510917,0.6363636363636364,0.3355629877369008,0.4373289545703339,0.46225382932166303,0.9282407407407407,0.4620915032679739,0.8104575163398693,0.36016096579476864,0.4518599562363238
EPAM,45,13835.386319999998,0.3387007218212104,0.33078184800437394,0.7497200447928332,0.5429666119321291,0.44268558951965065,0.44462629569012546,0.5081877729257642,0.45180722891566266,0.34615384615384615,0.5867542419266557,0.824398249452954,0.6867283950617284,0.10457516339869277,0.1098039215686275,NA,0.4201312910284464
MTDR,10,7487.627729999999,0.9650194336479734,0.0590486604702023,0.8348264277715566,0.5741652983032294,0.4874454148471616,0.7561374795417348,0.9443231441048034,0.9550930996714129,0.850613154960981,0.7969348659003831,0.8834792122538293,0.13040123456790123,0.8026143790849674,0.8,0.682092555331992,0.9245076586433261
PRLB,20,1009.5668999999999,0.49528039977790117,0.8321487151448879,0.6019036954087347,0.5960591133004927,0.5982532751091703,0.8336061102018549,0.35807860262008734,0.5613362541073385,0.6254180602006689,0.2895457033388068,0.4349015317286652,0.5362654320987654,0.142483660130719,0.1686274509803921,NA,0.6925601750547046
ALSN,20,10264.8255,0.6701832315380344,0.36194641880809186,0.4244120940649496,0.7148330596606459,0.39082969432314413,0.33606110201854883,0.7963973799126638,0.6610076670317634,0.6488294314381271,0.9518336070060208,0.9004376367614879,0.6597222222222222,0.30457516339869284,0.2915032679738562,0.6881287726358148,0.31892778993435444
ZWS,20,6758.01148,0.3731260410882843,0.8972115910333516,0.2486002239641657,0.5002736726874658,0.30622270742358076,0.4675395526459356,0.3400655021834061,0.33515881708652795,0.5429208472686734,0.36891078270388616,0.5415754923413567,0.8780864197530864,0.226797385620915,0.4509803921568627,0.556673373574782,0.5787746170678336
YELP,50,2515.56396,0.8278734036646308,0.7102241662110442,0.36450167973124303,0.8872468527640941,0.61735807860262,0.5002727768685216,0.6031659388646288,0.4764512595837897,0.9838350055741361,0.6048166392993979,0.8200218818380745,0.7893518518518519,0.17450980392156867,0.14575163398692814,NA,0.9584245076586433
ENPH,45,9639.88445,0.5630205441421433,0.29688354291962826,0.7256438969764838,0.6995073891625616,0.32259825327510916,0.21167484997272232,0.6610262008733624,0.447973713033954,0.596989966555184,0.9293924466338259,0.8971553610503282,0.3425925925925926,0.1143790849673203,0.11241830065359482,0.9463447350771295,0.7445295404814005
MTSI,45,9616.168724,0.23764575235980012,0.7495899398578458,0.7698768197088466,0.32348111658456485,0.08679039301310043,0.20349154391707583,0.2920305676855895,0.2004381161007667,0.7681159420289855,0.4975369458128079,0.661925601750547,0.41512345679012347,0.039215686274509776,0.04575163398692805,0.7250167672702884,0.5333698030634573
MRC,20,1190.8447099999998,0.9350360910605219,0.7282668124658283,0.6433370660694289,0.9321291735084839,0.9579694323144105,0.3000545553737043,0.9192139737991266,0.891566265060241,0.1867335562987737,0.8122605363984674,0.6690371991247265,NA,0.5954248366013072,0.7875816993464052,0.5767940979208585,0.4234135667396062
PSX,10,55332.26622,0.9416990560799556,0.7517769272826681,0.8913773796192609,0.8056923918992884,0.9530567685589519,0.8188761593016912,0.9541484716157205,0.8740416210295728,0.05964325529542921,0.789272030651341,0.7986870897155361,0.19444444444444445,0.6928104575163399,0.7418300653594772,0.7136150234741784,0.1323851203501094
META,50,1252018.1961200102,0.5957801221543587,0.1170038272279934,0.3012318029115342,0.5057471264367817,0.14301310043668122,0.24604473540643754,0.519650655021834,0.40963855421686746,0.9749163879598662,0.8303229337712096,0.9573304157549234,0.8587962962962963,0.27450980392156865,0.16993464052287577,0.960429242119383,0.925054704595186
SUPN,35,2019.3588300000001,0.6163242642976124,0.9868780754510662,0.845464725643897,0.6590038314176245,0.3990174672489083,0.6672122204037098,0.25327510917030566,0.4304490690032859,0.9637681159420289,0.26053639846743293,0.25164113785557984,0.42052469135802467,0.5019607843137255,0.3555555555555555,0.5539906103286385,0.7056892778993435
NOW,45,216184.62764,0.4053303720155469,0.08255877528704214,0.18589025755879063,0.30487137383689106,0.05731441048034935,0.09765411893071467,0.2827510917030568,0.16484118291347208,0.9492753623188406,0.8232074438970991,0.8528446389496718,0.6141975308641975,0.7928104575163398,0.43594771241830066,0.9188464118041583,0.8419037199124726
NGVC,30,1072.4577,0.7629094947251527,0.6604702022963368,0.5543113101903696,0.4187192118226601,0.8187772925764192,0.33987997817785054,0.40502183406113534,0.33406352683461116,0.30992196209587514,0.6190476190476191,0.5191466083150985,0.8641975308641975,0.8352941176470589,0.8444444444444444,0.6908115358819584,0.6438730853391685
PANW,45,127243.74528100001,0.49028317601332594,0.060688901038819076,0.28611422172452405,0.4061302681992337,0.07860262008733625,0.11238406983087834,0.39192139737991266,0.1741511500547645,0.8979933110367893,0.9594964422550629,0.9152078774617067,0.5787037037037037,0.8725490196078431,0.6163398692810458,0.9698189134808853,0.4551422319474836
FIVE,25,5099.427,0.6840644086618545,0.17933296883542915,0.3006718924972005,0.4767378215654078,0.7079694323144105,0.5308237861429351,0.7592794759825328,0.6248630887185104,0.41861761426978816,0.7438423645320197,0.7685995623632386,0.8796296296296297,0.5091503267973856,0.44313725490196076,NA,0.587527352297593
GMED,35,9737.02457,0.20433092726263188,0.011481683980317126,0.05207166853303469,0.33825944170771755,0.2096069868995633,0.624113475177305,0.3138646288209607,0.3378970427163198,0.866778149386845,0.3185550082101806,0.5164113785557987,0.7422839506172839,0.1006535947712418,0.24444444444444446,0.9054325955734407,0.4113785557986871
BLMN,25,1182.7114199999999,0.9933370349805664,0.5544013121924549,0.5212765957446808,0.9594964422550629,0.9759825327510917,0.5510092744135298,0.986353711790393,0.920591456736035,0.13768115942028986,0.9573070607553367,0.7357768052516411,0.6018518518518519,0.9947712418300654,0.8522875816993464,0.5949027498323273,0.7598468271334792
NBHC,40,1814.78836,0.5596890616324264,0.5166757791142701,0.043673012318029114,0.7624521072796935,0.40502183406113534,0.8085106382978723,0.8662663755458515,0.8023001095290252,0.8717948717948718,0.5665024630541872,0.37910284463894967,0.23996913580246915,NA,NA,NA,0.1570021881838074
QLYS,45,5620.2243659,0.5224875069405885,0.18644067796610164,0.34042553191489366,0.5670498084291188,0.12882096069868995,0.14893617021276595,0.4732532751091703,0.291894852135816,0.9570791527313266,0.9217296113847838,0.9682713347921226,0.6388888888888888,0.569281045751634,0.2967320261437908,NA,0.8730853391684902
BERY,15,8330.112,0.9144919489172681,0.7818480043739748,0.8852183650615901,0.8877941981390257,0.8891921397379913,0.6530278232405892,0.8373362445414847,0.8105147864184009,0.20735785953177258,0.7197591680350302,0.5311816192560175,0.4984567901234568,0.5143790849673202,0.542483660130719,0.4936284372904091,0.6269146608315099
OLN,15,4965.8236400000005,0.9722376457523598,0.846364133406233,0.9557670772676372,0.9386973180076629,0.8728165938864629,0.7266775777414075,0.9099344978165939,0.9063526834611172,0.22240802675585283,0.7268746579091406,0.6608315098468271,0.1550925925925926,0.6738562091503268,0.8549019607843137,0.47283702213279677,0.662472647702407
SSTK,50,1104.3964799999999,0.9727928928373126,0.1689447785675232,0.524636058230683,0.8199233716475096,0.7379912663755459,0.6797599563557011,0.9252183406113537,0.9386637458926615,0.8093645484949833,0.7755883962780514,0.8583150984682714,0.33564814814814814,0.9457516339869281,0.7254901960784313,0.95439302481556,0.39496717724288843
WDAY,45,53247.87213,0.2892837312604109,0.12957900492072172,0.2771556550951848,0.5139573070607554,0.17740174672489084,0.3049645390070922,0.4579694323144105,0.1746987951807229,0.915273132664437,0.7405582922824302,0.7981400437636762,0.7098765432098766,0.4254901960784314,0.21372549019607845,0.2602280348759222,0.5568927789934355
FANG,10,51854.32651,0.8928373126041088,0.2728266812465828,0.8863381858902576,0.3968253968253968,0.212882096069869,0.5717403164211675,0.7680131004366813,0.7716319824753559,0.89520624303233,0.7339901477832512,0.8550328227571116,0.1527777777777778,0.9111111111111111,0.6738562091503268,0.7820254862508383,0.812363238512035
RH,25,7118.542804830001,0.42087729039422545,0.9792236194641881,0.9098544232922733,0.19759168035030103,0.540938864628821,0.03982542280414621,0.36681222707423583,0.3723986856516977,0.6064659977703456,0.9392446633825944,0.4660831509846827,0.05092592592592592,0.6888888888888889,0.8176470588235294,0.25553319919517103,0.263129102844639
PCG,55,46235.09835,0.4641865630205441,0.42263531984691083,0.35106382978723405,0.047619047619047616,0.6157205240174672,0.7474086197490453,0.6905021834061136,0.6303395399780942,0.39464882943143814,0.47126436781609193,0.4059080962800875,NA,0.8947712418300654,0.9274509803921569,0.25888665325285043,0.2959518599562363
NEO,35,2275.8405300000004,0.09494725152692948,0.8179332968835429,0.2922732362821948,0.18609742747673783,0.34279475982532753,0.6312056737588653,0.1326419213973799,0.12431544359255203,0.5797101449275363,0.18555008210180624,0.15317286652078774,NA,0.06928104575163396,0.07843137254901966,0.06237424547283702,0.549781181619256
ABBV,35,323262.90252859995,0.8489727928928373,0.8053581191908147,0.8079507278835386,0.7427476737821566,0.2205240174672489,0.10201854882705946,0.337882096069869,0.5454545454545454,0.9559643255295429,0.8850574712643678,0.524070021881838,0.39197530864197533,0.8771241830065359,0.6143790849673203,0.6619718309859155,0.8911378555798687
PBF,10,3625.22327,0.9439200444197668,0.4117003827227993,0.9266517357222844,0.9671592775041051,0.9972707423580786,0.9918166939443536,0.9989082969432315,0.9967141292442497,0.050724637681159424,0.8960043787629994,0.9195842450765864,0.09104938271604938,0.5588235294117647,0.561437908496732,0.7800134138162307,0.032275711159737375
BFAM,25,6727.70029,0.32648528595224874,0.5790049207217058,0.23628219484882418,0.40777230432402845,0.4661572052401747,0.3567921440261866,0.30131004366812225,0.2469879518072289,0.2157190635451505,0.36836343732895455,0.4152078774617068,0.6882716049382716,0.9673202614379085,0.8241830065359477,0.3487592219986586,0.5246170678336981
VTOL,10,1094.1621599999999,0.1787895613548029,0.3854565336249317,0.08678611422172455,0.11220580186097427,0.8389737991266376,0.8745226404800873,0.2183406113537118,0.6522453450164294,0.24470457079152733,0.24575807334428024,0.2314004376367615,NA,0.46601307189542485,0.4627450980392157,0.25419181757209924,0.2992341356673961
TPH,25,4073.9727000000003,0.6629650194336479,0.5095680699835976,0.9014557670772676,0.5659551176792557,0.7762008733624454,0.851063829787234,0.8881004366812227,0.7190580503833516,0.21516164994425863,0.5506294471811713,0.7286652078774617,0.15200617283950618,NA,NA,0.38095238095238093,0.05415754923413563
BCC,20,5668.57838405,0.8384230982787341,0.391470749043193,0.9277715565509519,0.8051450465243569,0.8427947598253275,0.6099290780141844,0.8902838427947598,0.8866374589266156,0.17837235228539577,0.7772304324028462,0.9070021881838074,0.18209876543209877,0.18300653594771243,0.20915032679738566,0.8792756539235412,0.6340262582056893
ZTS,35,79066.66625,0.4486396446418656,0.8512848551120831,0.5117581187010078,0.36891078270388616,0.14519650655021835,0.14675395526459356,0.5021834061135371,0.3362541073384447,0.8662207357859532,0.933223864258347,0.9283369803063457,0.6049382716049383,0.19542483660130716,0.3013071895424837,0.772635814889336,0.1389496717724289
HROW,35,1492.4570099999999,0.06052193225985564,0.016402405686167354,0.06942889137737962,0.23754789272030652,0.11353711790393013,0.11893071467539552,0.18286026200873362,0.171960569550931,0.9057971014492754,0.07772304324028462,0.11050328227571116,NA,0.2529411764705882,0.19999999999999996,0.15627095908786048,0.8676148796498906
APAM,40,3418.6665099999996,0.7429205996668518,0.21159103335155827,0.7290033594624861,0.7602627257799671,0.37882096069869,0.19585379159847244,0.790938864628821,0.6642935377875137,0.3595317725752508,0.9611384783798577,0.937089715536105,0.33719135802469136,NA,NA,0.9235412474849095,0.32330415754923414
EVTC,40,2290.104,0.4491948917268184,0.021869874248223065,0.3583426651735723,0.8226600985221675,0.40229257641921395,0.49972722313147844,0.5551310043668122,0.5980284775465499,0.6259754738015607,0.6360153256704981,0.612691466083151,0.48225308641975306,0.4457516339869281,0.30522875816993467,0.45942320590207913,0.7795404814004376
PEP,30,224251.60205,0.7962243198223209,0.31765992345544014,0.5190369540873461,0.5084838533114395,0.5207423580786026,0.2073104200763775,0.6146288209606987,0.49342825848849947,0.689520624303233,0.9354132457580734,0.8052516411378556,0.6944444444444444,0.8862745098039215,0.634640522875817,0.7297116029510395,0.5114879649890591
PRKS,25,3225.43456,0.583564686285397,0.2279934390377255,0.6881298992161254,0.7066228790366721,0.6200873362445415,0.05346426623022368,0.8351528384279476,0.8132530120481928,0.5986622073578596,0.046524356869184456,0.8079868708971554,0.19830246913580246,0.8503267973856209,0.45882352941176474,0.3890006706908115,0.8440919037199125
TMHC,25,7643.91986,0.9056079955580233,0.5882996172772006,0.8533034714445689,0.8593322386425835,0.7958515283842795,0.8270594653573377,0.9284934497816594,0.8225629791894852,0.22798216276477146,0.645320197044335,0.7899343544857768,0.27546296296296297,NA,NA,0.7048960429242119,0.17888402625820565
IBTX,40,2772.89712,0.31482509716823986,0.5002733734281029,0.14109742441209405,0.6398467432950191,0.4317685589519651,0.9034369885433715,0.34170305676855894,0.7289156626506024,0.6610925306577481,0.28078817733990147,0.25711159737417943,0.4074074074074074,NA,NA,NA,0.20131291028446385
